timestamp_kst,station_id,station_name,water_level_m,fw_raw,longitude,latitude,agency
2023-07-14 14:30,3011685,세종시(미호교),3.83,1814.55,127.3163889,36.5825,기후에너지환경부
2023-07-14 14:40,3011635,청주시(팔결교),5.14,770.20,127.4755556,36.7141667,기후에너지환경부
2023-07-14 14:40,3011665,청주시(미호강교),6.09,1089.13,127.3505556,36.6230556,기후에너지환경부
2023-07-14 14:40,3011685,세종시(미호교),3.88,1851.33,127.3163889,36.5825,기후에너지환경부
2023-07-14 14:50,3011635,청주시(팔결교),5.18,788.81,127.4755556,36.7141667,기후에너지환경부
2023-07-14 14:50,3011665,청주시(미호강교),6.13,1118.40,127.3505556,36.6230556,기후에너지환경부
2023-07-14 14:50,3011685,세종시(미호교),3.92,1880.94,127.3163889,36.5825,기후에너지환경부
2023-07-14 15:00,3011635,청주시(팔결교),5.19,793.49,127.4755556,36.7141667,기후에너지환경부
2023-07-14 15:00,3011665,청주시(미호강교),6.16,1140.69,127.3505556,36.6230556,기후에너지환경부
2023-07-14 15:00,3011685,세종시(미호교),3.96,1910.71,127.3163889,36.5825,기후에너지환경부
2023-07-14 15:10,3011635,청주시(팔결교),5.24,817.02,127.4755556,36.7141667,기후에너지환경부
2023-07-14 15:10,3011665,청주시(미호강교),6.20,1170.86,127.3505556,36.6230556,기후에너지환경부
2023-07-14 15:10,3011685,세종시(미호교),4.01,1948.14,127.3163889,36.5825,기후에너지환경부
2023-07-14 15:20,3011635,청주시(팔결교),5.29,840.78,127.4755556,36.7141667,기후에너지환경부
2023-07-14 15:20,3011665,청주시(미호강교),6.24,1201.56,127.3505556,36.6230556,기후에너지환경부
2023-07-14 15:20,3011685,세종시(미호교),4.06,1985.83,127.3163889,36.5825,기후에너지환경부
2023-07-14 15:30,3011635,청주시(팔결교),5.27,831.25,127.4755556,36.7141667,기후에너지환경부
2023-07-14 15:30,3011665,청주시(미호강교),6.29,1240.66,127.3505556,36.6230556,기후에너지환경부
2023-07-14 15:30,3011685,세종시(미호교),4.10,2016.15,127.3163889,36.5825,기후에너지환경부
2023-07-14 15:40,3011635,청주시(팔결교),5.30,845.57,127.4755556,36.7141667,기후에너지환경부
2023-07-14 15:40,3011665,청주시(미호강교),6.35,1288.68,127.3505556,36.6230556,기후에너지환경부
2023-07-14 15:40,3011685,세종시(미호교),4.14,2046.64,127.3163889,36.5825,기후에너지환경부
2023-07-14 15:50,3011635,청주시(팔결교),5.32,855.16,127.4755556,36.7141667,기후에너지환경부
2023-07-14 15:50,3011665,청주시(미호강교),6.40,1329.62,127.3505556,36.6230556,기후에너지환경부
2023-07-14 15:50,3011685,세종시(미호교),4.18,2077.28,127.3163889,36.5825,기후에너지환경부
2023-07-14 16:00,3011635,청주시(팔결교),5.35,869.62,127.4755556,36.7141667,기후에너지환경부
2023-07-14 16:00,3011665,청주시(미호강교),6.45,1371.40,127.3505556,36.6230556,기후에너지환경부
2023-07-14 16:00,3011685,세종시(미호교),4.22,2108.08,127.3163889,36.5825,기후에너지환경부
2023-07-14 16:10,3011635,청주시(팔결교),5.34,864.79,127.4755556,36.7141667,기후에너지환경부
2023-07-14 16:10,3011665,청주시(미호강교),6.51,1422.67,127.3505556,36.6230556,기후에너지환경부
2023-07-14 16:10,3011685,세종시(미호교),4.25,2131.29,127.3163889,36.5825,기후에너지환경부
2023-07-14 16:20,3011635,청주시(팔결교),5.36,874.45,127.4755556,36.7141667,기후에너지환경부
2023-07-14 16:20,3011665,청주시(미호강교),6.57,1475.19,127.3505556,36.6230556,기후에너지환경부
2023-07-14 16:20,3011685,세종시(미호교),4.30,2170.15,127.3163889,36.5825,기후에너지환경부
2023-07-14 16:30,3011635,청주시(팔결교),5.39,889.02,127.4755556,36.7141667,기후에너지환경부
2023-07-14 16:30,3011665,청주시(미호강교),6.62,1519.91,127.3505556,36.6230556,기후에너지환경부
2023-07-14 16:30,3011685,세종시(미호교),4.35,2209.26,127.3163889,36.5825,기후에너지환경부
2023-07-14 16:40,3011635,청주시(팔결교),5.40,893.90,127.4755556,36.7141667,기후에너지환경부
2023-07-14 16:40,3011665,청주시(미호강교),6.67,1565.52,127.3505556,36.6230556,기후에너지환경부
2023-07-14 16:40,3011685,세종시(미호교),4.39,2240.72,127.3163889,36.5825,기후에너지환경부
2023-07-14 16:50,3011635,청주시(팔결교),5.38,884.16,127.4755556,36.7141667,기후에너지환경부
2023-07-14 16:50,3011665,청주시(미호강교),6.71,1602.65,127.3505556,36.6230556,기후에너지환경부
2023-07-14 16:50,3011685,세종시(미호교),4.43,2272.33,127.3163889,36.5825,기후에너지환경부
2023-07-14 17:00,3011635,청주시(팔결교),5.44,913.49,127.4755556,36.7141667,기후에너지환경부
2023-07-14 17:00,3011665,청주시(미호강교),6.75,1640.35,127.3505556,36.6230556,기후에너지환경부
2023-07-14 17:00,3011685,세종시(미호교),4.48,2312.06,127.3163889,36.5825,기후에너지환경부
2023-07-14 17:10,3011635,청주시(팔결교),5.43,908.58,127.4755556,36.7141667,기후에너지환경부
2023-07-14 17:10,3011665,청주시(미호강교),6.79,1678.63,127.3505556,36.6230556,기후에너지환경부
2023-07-14 17:10,3011685,세종시(미호교),4.52,2344.01,127.3163889,36.5825,기후에너지환경부
2023-07-14 17:20,3011635,청주시(팔결교),5.44,913.49,127.4755556,36.7141667,기후에너지환경부
2023-07-14 17:20,3011665,청주시(미호강교),6.82,1707.73,127.3505556,36.6230556,기후에너지환경부
2023-07-14 17:20,3011685,세종시(미호교),4.56,2376.12,127.3163889,36.5825,기후에너지환경부
2023-07-14 17:30,3011635,청주시(팔결교),5.42,903.68,127.4755556,36.7141667,기후에너지환경부
2023-07-14 17:30,3011665,청주시(미호강교),6.85,1737.15,127.3505556,36.6230556,기후에너지환경부
2023-07-14 17:30,3011685,세종시(미호교),4.60,2408.37,127.3163889,36.5825,기후에너지환경부
2023-07-14 17:40,3011635,청주시(팔결교),5.42,903.68,127.4755556,36.7141667,기후에너지환경부
2023-07-14 17:40,3011665,청주시(미호강교),6.88,1766.91,127.3505556,36.6230556,기후에너지환경부
2023-07-14 17:40,3011685,세종시(미호교),4.63,2432.66,127.3163889,36.5825,기후에너지환경부
2023-07-14 17:50,3011635,청주시(팔결교),5.39,889.02,127.4755556,36.7141667,기후에너지환경부
2023-07-14 17:50,3011665,청주시(미호강교),6.90,1786.93,127.3505556,36.6230556,기후에너지환경부
2023-07-14 17:50,3011685,세종시(미호교),4.67,2465.18,127.3163889,36.5825,기후에너지환경부
2023-07-14 18:00,3011635,청주시(팔결교),5.37,879.30,127.4755556,36.7141667,기후에너지환경부
2023-07-14 18:00,3011665,청주시(미호강교),6.93,1817.24,127.3505556,36.6230556,기후에너지환경부
2023-07-14 18:00,3011685,세종시(미호교),4.71,2497.84,127.3163889,36.5825,기후에너지환경부
2023-07-14 18:10,3011635,청주시(팔결교),5.37,879.30,127.4755556,36.7141667,기후에너지환경부
2023-07-14 18:10,3011665,청주시(미호강교),6.95,1837.63,127.3505556,36.6230556,기후에너지환경부
2023-07-14 18:10,3011685,세종시(미호교),4.73,2514.23,127.3163889,36.5825,기후에너지환경부
2023-07-14 18:20,3011635,청주시(팔결교),5.37,879.30,127.4755556,36.7141667,기후에너지환경부
2023-07-14 18:20,3011665,청주시(미호강교),6.97,1858.18,127.3505556,36.6230556,기후에너지환경부
2023-07-14 18:20,3011685,세종시(미호교),4.77,2547.12,127.3163889,36.5825,기후에너지환경부
2023-07-14 18:30,3011635,청주시(팔결교),5.39,889.02,127.4755556,36.7141667,기후에너지환경부
2023-07-14 18:30,3011665,청주시(미호강교),6.98,1868.51,127.3505556,36.6230556,기후에너지환경부
2023-07-14 18:30,3011685,세종시(미호교),4.80,2571.88,127.3163889,36.5825,기후에너지환경부
2023-07-14 18:40,3011635,청주시(팔결교),5.36,874.45,127.4755556,36.7141667,기후에너지환경부
2023-07-14 18:40,3011665,청주시(미호강교),6.99,1878.87,127.3505556,36.6230556,기후에너지환경부
2023-07-14 18:40,3011685,세종시(미호교),4.83,2596.73,127.3163889,36.5825,기후에너지환경부
2023-07-14 18:50,3011635,청주시(팔결교),5.38,884.16,127.4755556,36.7141667,기후에너지환경부
2023-07-14 18:50,3011665,청주시(미호강교),7.00,1889.28,127.3505556,36.6230556,기후에너지환경부
2023-07-14 18:50,3011685,세종시(미호교),4.86,2621.65,127.3163889,36.5825,기후에너지환경부
2023-07-14 19:00,3011635,청주시(팔결교),5.36,874.45,127.4755556,36.7141667,기후에너지환경부
2023-07-14 19:00,3011665,청주시(미호강교),7.02,1910.20,127.3505556,36.6230556,기후에너지환경부
2023-07-14 19:00,3011685,세종시(미호교),4.88,2638.32,127.3163889,36.5825,기후에너지환경부
2023-07-14 19:10,3011635,청주시(팔결교),5.35,869.62,127.4755556,36.7141667,기후에너지환경부
2023-07-14 19:10,3011665,청주시(미호강교),7.02,1910.20,127.3505556,36.6230556,기후에너지환경부
2023-07-14 19:10,3011685,세종시(미호교),4.90,2655.02,127.3163889,36.5825,기후에너지환경부
2023-07-14 19:20,3011635,청주시(팔결교),5.33,859.97,127.4755556,36.7141667,기후에너지환경부
2023-07-14 19:20,3011665,청주시(미호강교),7.03,1920.72,127.3505556,36.6230556,기후에너지환경부
2023-07-14 19:20,3011685,세종시(미호교),4.92,2671.76,127.3163889,36.5825,기후에너지환경부
2023-07-14 19:30,3011635,청주시(팔결교),5.33,859.97,127.4755556,36.7141667,기후에너지환경부
2023-07-14 19:30,3011665,청주시(미호강교),7.03,1920.72,127.3505556,36.6230556,기후에너지환경부
2023-07-14 19:30,3011685,세종시(미호교),4.93,2680.14,127.3163889,36.5825,기후에너지환경부
2023-07-14 19:40,3011635,청주시(팔결교),5.34,864.79,127.4755556,36.7141667,기후에너지환경부
2023-07-14 19:40,3011665,청주시(미호강교),7.03,1920.72,127.3505556,36.6230556,기후에너지환경부
2023-07-14 19:40,3011685,세종시(미호교),4.94,2688.53,127.3163889,36.5825,기후에너지환경부
2023-07-14 19:50,3011635,청주시(팔결교),5.32,855.16,127.4755556,36.7141667,기후에너지환경부
2023-07-14 19:50,3011665,청주시(미호강교),7.04,1931.27,127.3505556,36.6230556,기후에너지환경부
2023-07-14 19:50,3011685,세종시(미호교),4.95,2696.93,127.3163889,36.5825,기후에너지환경부
2023-07-14 20:00,3011635,청주시(팔결교),5.26,826.50,127.4755556,36.7141667,기후에너지환경부
2023-07-14 20:00,3011665,청주시(미호강교),7.03,1920.72,127.3505556,36.6230556,기후에너지환경부
2023-07-14 20:00,3011685,세종시(미호교),4.95,2696.93,127.3163889,36.5825,기후에너지환경부
2023-07-14 20:10,3011635,청주시(팔결교),5.30,845.57,127.4755556,36.7141667,기후에너지환경부
2023-07-14 20:10,3011665,청주시(미호강교),7.03,1920.72,127.3505556,36.6230556,기후에너지환경부
2023-07-14 20:10,3011685,세종시(미호교),4.96,2705.34,127.3163889,36.5825,기후에너지환경부
2023-07-14 20:20,3011635,청주시(팔결교),5.31,850.36,127.4755556,36.7141667,기후에너지환경부
2023-07-14 20:20,3011665,청주시(미호강교),7.02,1910.20,127.3505556,36.6230556,기후에너지환경부
2023-07-14 20:20,3011685,세종시(미호교),4.97,2713.76,127.3163889,36.5825,기후에너지환경부
2023-07-14 20:30,3011635,청주시(팔결교),5.28,836.01,127.4755556,36.7141667,기후에너지환경부
2023-07-14 20:30,3011665,청주시(미호강교),7.01,1899.72,127.3505556,36.6230556,기후에너지환경부
2023-07-14 20:30,3011685,세종시(미호교),4.97,2713.76,127.3163889,36.5825,기후에너지환경부
2023-07-14 20:40,3011635,청주시(팔결교),5.28,836.01,127.4755556,36.7141667,기후에너지환경부
2023-07-14 20:40,3011665,청주시(미호강교),7.00,1889.28,127.3505556,36.6230556,기후에너지환경부
2023-07-14 20:40,3011685,세종시(미호교),4.97,2713.76,127.3163889,36.5825,기후에너지환경부
2023-07-14 20:50,3011635,청주시(팔결교),5.29,840.78,127.4755556,36.7141667,기후에너지환경부
2023-07-14 20:50,3011665,청주시(미호강교),6.99,1878.87,127.3505556,36.6230556,기후에너지환경부
2023-07-14 20:50,3011685,세종시(미호교),4.97,2713.76,127.3163889,36.5825,기후에너지환경부
2023-07-14 21:00,3011635,청주시(팔결교),5.27,831.25,127.4755556,36.7141667,기후에너지환경부
2023-07-14 21:00,3011665,청주시(미호강교),6.97,1858.18,127.3505556,36.6230556,기후에너지환경부
2023-07-14 21:00,3011685,세종시(미호교),4.98,2722.18,127.3163889,36.5825,기후에너지환경부
2023-07-14 21:10,3011635,청주시(팔결교),5.31,850.36,127.4755556,36.7141667,기후에너지환경부
2023-07-14 21:10,3011665,청주시(미호강교),6.96,1847.89,127.3505556,36.6230556,기후에너지환경부
2023-07-14 21:10,3011685,세종시(미호교),4.98,2722.18,127.3163889,36.5825,기후에너지환경부
2023-07-14 21:20,3011635,청주시(팔결교),5.28,836.01,127.4755556,36.7141667,기후에너지환경부
2023-07-14 21:20,3011665,청주시(미호강교),6.94,1827.42,127.3505556,36.6230556,기후에너지환경부
2023-07-14 21:20,3011685,세종시(미호교),4.96,2705.34,127.3163889,36.5825,기후에너지환경부
2023-07-14 21:30,3011635,청주시(팔결교),5.26,826.50,127.4755556,36.7141667,기후에너지환경부
2023-07-14 21:30,3011665,청주시(미호강교),6.92,1807.10,127.3505556,36.6230556,기후에너지환경부
2023-07-14 21:30,3011685,세종시(미호교),4.96,2705.34,127.3163889,36.5825,기후에너지환경부
2023-07-14 21:40,3011635,청주시(팔결교),5.27,831.25,127.4755556,36.7141667,기후에너지환경부
2023-07-14 21:40,3011665,청주시(미호강교),6.90,1786.93,127.3505556,36.6230556,기후에너지환경부
2023-07-14 21:40,3011685,세종시(미호교),4.95,2696.93,127.3163889,36.5825,기후에너지환경부
2023-07-14 21:50,3011635,청주시(팔결교),5.26,826.50,127.4755556,36.7141667,기후에너지환경부
2023-07-14 21:50,3011665,청주시(미호강교),6.88,1766.91,127.3505556,36.6230556,기후에너지환경부
2023-07-14 21:50,3011685,세종시(미호교),4.94,2688.53,127.3163889,36.5825,기후에너지환경부
2023-07-14 22:00,3011635,청주시(팔결교),5.27,831.25,127.4755556,36.7141667,기후에너지환경부
2023-07-14 22:00,3011665,청주시(미호강교),6.86,1747.03,127.3505556,36.6230556,기후에너지환경부
2023-07-14 22:00,3011685,세종시(미호교),4.93,2680.14,127.3163889,36.5825,기후에너지환경부
2023-07-14 22:10,3011635,청주시(팔결교),5.24,817.02,127.4755556,36.7141667,기후에너지환경부
2023-07-14 22:10,3011665,청주시(미호강교),6.84,1727.31,127.3505556,36.6230556,기후에너지환경부
2023-07-14 22:10,3011685,세종시(미호교),4.92,2671.76,127.3163889,36.5825,기후에너지환경부
2023-07-14 22:20,3011635,청주시(팔결교),5.24,817.02,127.4755556,36.7141667,기후에너지환경부
2023-07-14 22:20,3011665,청주시(미호강교),6.82,1707.73,127.3505556,36.6230556,기후에너지환경부
2023-07-14 22:20,3011685,세종시(미호교),4.90,2655.02,127.3163889,36.5825,기후에너지환경부
2023-07-14 22:30,3011635,청주시(팔결교),5.20,798.18,127.4755556,36.7141667,기후에너지환경부
2023-07-14 22:30,3011665,청주시(미호강교),6.79,1678.63,127.3505556,36.6230556,기후에너지환경부
2023-07-14 22:30,3011685,세종시(미호교),4.90,2655.02,127.3163889,36.5825,기후에너지환경부
2023-07-14 22:40,3011635,청주시(팔결교),5.21,802.87,127.4755556,36.7141667,기후에너지환경부
2023-07-14 22:40,3011665,청주시(미호강교),6.77,1659.42,127.3505556,36.6230556,기후에너지환경부
2023-07-14 22:40,3011685,세종시(미호교),4.88,2638.32,127.3163889,36.5825,기후에너지환경부
2023-07-14 22:50,3011635,청주시(팔결교),5.20,798.18,127.4755556,36.7141667,기후에너지환경부
2023-07-14 22:50,3011665,청주시(미호강교),6.74,1630.87,127.3505556,36.6230556,기후에너지환경부
2023-07-14 22:50,3011685,세종시(미호교),4.86,2621.65,127.3163889,36.5825,기후에너지환경부
2023-07-14 23:00,3011635,청주시(팔결교),5.21,802.87,127.4755556,36.7141667,기후에너지환경부
2023-07-14 23:00,3011665,청주시(미호강교),6.72,1612.02,127.3505556,36.6230556,기후에너지환경부
2023-07-14 23:00,3011685,세종시(미호교),4.84,2605.03,127.3163889,36.5825,기후에너지환경부
2023-07-14 23:10,3011635,청주시(팔결교),5.21,802.87,127.4755556,36.7141667,기후에너지환경부
2023-07-14 23:10,3011665,청주시(미호강교),6.70,1593.31,127.3505556,36.6230556,기후에너지환경부
2023-07-14 23:10,3011685,세종시(미호교),4.81,2580.15,127.3163889,36.5825,기후에너지환경부
2023-07-14 23:20,3011635,청주시(팔결교),5.19,793.49,127.4755556,36.7141667,기후에너지환경부
2023-07-14 23:20,3011665,청주시(미호강교),6.67,1565.52,127.3505556,36.6230556,기후에너지환경부
2023-07-14 23:20,3011685,세종시(미호교),4.79,2563.62,127.3163889,36.5825,기후에너지환경부
2023-07-14 23:30,3011635,청주시(팔결교),5.23,812.29,127.4755556,36.7141667,기후에너지환경부
2023-07-14 23:30,3011665,청주시(미호강교),6.65,1547.17,127.3505556,36.6230556,기후에너지환경부
2023-07-14 23:30,3011685,세종시(미호교),4.77,2547.12,127.3163889,36.5825,기후에너지환경부
2023-07-14 23:40,3011635,청주시(팔결교),5.26,826.50,127.4755556,36.7141667,기후에너지환경부
2023-07-14 23:40,3011665,청주시(미호강교),6.63,1528.97,127.3505556,36.6230556,기후에너지환경부
2023-07-14 23:40,3011685,세종시(미호교),4.75,2530.66,127.3163889,36.5825,기후에너지환경부
2023-07-14 23:50,3011635,청주시(팔결교),5.24,817.02,127.4755556,36.7141667,기후에너지환경부
2023-07-14 23:50,3011665,청주시(미호강교),6.60,1501.92,127.3505556,36.6230556,기후에너지환경부
2023-07-14 23:50,3011685,세종시(미호교),4.73,2514.23,127.3163889,36.5825,기후에너지환경부
2023-07-15 00:00,3011635,청주시(팔결교),5.30,845.57,127.4755556,36.7141667,기후에너지환경부
2023-07-15 00:00,3011665,청주시(미호강교),6.58,1484.06,127.3505556,36.6230556,기후에너지환경부
2023-07-15 00:00,3011685,세종시(미호교),4.71,2497.84,127.3163889,36.5825,기후에너지환경부
2023-07-15 00:10,3011635,청주시(팔결교),5.31,850.36,127.4755556,36.7141667,기후에너지환경부
2023-07-15 00:10,3011665,청주시(미호강교),6.56,1466.35,127.3505556,36.6230556,기후에너지환경부
2023-07-15 00:10,3011685,세종시(미호교),4.69,2481.49,127.3163889,36.5825,기후에너지환경부
2023-07-15 00:20,3011635,청주시(팔결교),5.31,850.36,127.4755556,36.7141667,기후에너지환경부
2023-07-15 00:20,3011665,청주시(미호강교),6.54,1448.78,127.3505556,36.6230556,기후에너지환경부
2023-07-15 00:20,3011685,세종시(미호교),4.68,2473.33,127.3163889,36.5825,기후에너지환경부
2023-07-15 00:30,3011635,청주시(팔결교),5.39,889.02,127.4755556,36.7141667,기후에너지환경부
2023-07-15 00:30,3011665,청주시(미호강교),6.52,1431.34,127.3505556,36.6230556,기후에너지환경부
2023-07-15 00:30,3011685,세종시(미호교),4.66,2457.03,127.3163889,36.5825,기후에너지환경부
2023-07-15 00:40,3011635,청주시(팔결교),5.42,903.68,127.4755556,36.7141667,기후에너지환경부
2023-07-15 00:40,3011665,청주시(미호강교),6.51,1422.67,127.3505556,36.6230556,기후에너지환경부
2023-07-15 00:40,3011685,세종시(미호교),4.65,2448.90,127.3163889,36.5825,기후에너지환경부
2023-07-15 00:50,3011635,청주시(팔결교),5.48,933.23,127.4755556,36.7141667,기후에너지환경부
2023-07-15 00:50,3011665,청주시(미호강교),6.50,1414.04,127.3505556,36.6230556,기후에너지환경부
2023-07-15 00:50,3011685,세종시(미호교),4.65,2448.90,127.3163889,36.5825,기후에너지환경부
2023-07-15 01:00,3011635,청주시(팔결교),5.54,963.12,127.4755556,36.7141667,기후에너지환경부
2023-07-15 01:00,3011665,청주시(미호강교),6.50,1414.04,127.3505556,36.6230556,기후에너지환경부
2023-07-15 01:00,3011685,세종시(미호교),4.64,2440.78,127.3163889,36.5825,기후에너지환경부
2023-07-15 01:10,3011635,청주시(팔결교),5.57,978.18,127.4755556,36.7141667,기후에너지환경부
2023-07-15 01:10,3011665,청주시(미호강교),6.50,1414.04,127.3505556,36.6230556,기후에너지환경부
2023-07-15 01:10,3011685,세종시(미호교),4.65,2448.90,127.3163889,36.5825,기후에너지환경부
2023-07-15 01:20,3011635,청주시(팔결교),5.63,1008.56,127.4755556,36.7141667,기후에너지환경부
2023-07-15 01:20,3011665,청주시(미호강교),6.51,1422.67,127.3505556,36.6230556,기후에너지환경부
2023-07-15 01:20,3011685,세종시(미호교),4.66,2457.03,127.3163889,36.5825,기후에너지환경부
2023-07-15 01:30,3011635,청주시(팔결교),5.73,1059.90,127.4755556,36.7141667,기후에너지환경부
2023-07-15 01:30,3011665,청주시(미호강교),6.53,1440.04,127.3505556,36.6230556,기후에너지환경부
2023-07-15 01:30,3011685,세종시(미호교),4.67,2465.18,127.3163889,36.5825,기후에너지환경부
2023-07-15 01:40,3011635,청주시(팔결교),5.83,1112.11,127.4755556,36.7141667,기후에너지환경부
2023-07-15 01:40,3011665,청주시(미호강교),6.54,1448.78,127.3505556,36.6230556,기후에너지환경부
2023-07-15 01:40,3011685,세종시(미호교),4.68,2473.33,127.3163889,36.5825,기후에너지환경부
2023-07-15 01:50,3011635,청주시(팔결교),5.87,1133.24,127.4755556,36.7141667,기후에너지환경부
2023-07-15 01:50,3011665,청주시(미호강교),6.58,1484.06,127.3505556,36.6230556,기후에너지환경부
2023-07-15 01:50,3011685,세종시(미호교),4.70,2489.66,127.3163889,36.5825,기후에너지환경부
2023-07-15 02:00,3011635,청주시(팔결교),5.97,1186.67,127.4755556,36.7141667,기후에너지환경부
2023-07-15 02:00,3011665,청주시(미호강교),6.62,1519.91,127.3505556,36.6230556,기후에너지환경부
2023-07-15 02:00,3011685,세종시(미호교),4.72,2506.03,127.3163889,36.5825,기후에너지환경부
2023-07-15 02:10,3011635,청주시(팔결교),6.04,1224.58,127.4755556,36.7141667,기후에너지환경부
2023-07-15 02:10,3011665,청주시(미호강교),6.67,1565.52,127.3505556,36.6230556,기후에너지환경부
2023-07-15 02:10,3011685,세종시(미호교),4.75,2530.66,127.3163889,36.5825,기후에너지환경부
2023-07-15 02:20,3011635,청주시(팔결교),6.16,1290.52,127.4755556,36.7141667,기후에너지환경부
2023-07-15 02:20,3011665,청주시(미호강교),6.73,1621.43,127.3505556,36.6230556,기후에너지환경부
2023-07-15 02:20,3011685,세종시(미호교),4.78,2555.36,127.3163889,36.5825,기후에너지환경부
2023-07-15 02:30,3011635,청주시(팔결교),6.19,1307.20,127.4755556,36.7141667,기후에너지환경부
2023-07-15 02:30,3011665,청주시(미호강교),6.79,1678.63,127.3505556,36.6230556,기후에너지환경부
2023-07-15 02:30,3011685,세종시(미호교),4.81,2580.15,127.3163889,36.5825,기후에너지환경부
2023-07-15 02:40,3011635,청주시(팔결교),6.29,1363.31,127.4755556,36.7141667,기후에너지환경부
2023-07-15 02:40,3011665,청주시(미호강교),6.87,1756.95,127.3505556,36.6230556,기후에너지환경부
2023-07-15 02:40,3011685,세종시(미호교),4.86,2621.65,127.3163889,36.5825,기후에너지환경부
2023-07-15 02:50,3011635,청주시(팔결교),6.41,1431.72,127.4755556,36.7141667,기후에너지환경부
2023-07-15 02:50,3011665,청주시(미호강교),6.95,1837.63,127.3505556,36.6230556,기후에너지환경부
2023-07-15 02:50,3011685,세종시(미호교),4.91,2663.38,127.3163889,36.5825,기후에너지환경부
2023-07-15 03:00,3011635,청주시(팔결교),6.52,1495.45,127.4755556,36.7141667,기후에너지환경부
2023-07-15 03:00,3011665,청주시(미호강교),7.02,1910.20,127.3505556,36.6230556,기후에너지환경부
2023-07-15 03:00,3011685,세종시(미호교),4.96,2705.34,127.3163889,36.5825,기후에너지환경부
2023-07-15 03:10,3011635,청주시(팔결교),6.57,1524.73,127.4755556,36.7141667,기후에너지환경부
2023-07-15 03:10,3011665,청주시(미호강교),7.11,2006.24,127.3505556,36.6230556,기후에너지환경부
2023-07-15 03:10,3011685,세종시(미호교),5.02,2769.89,127.3163889,36.5825,기후에너지환경부
2023-07-15 03:20,3011635,청주시(팔결교),6.68,1589.85,127.4755556,36.7141667,기후에너지환경부
2023-07-15 03:20,3011665,청주시(미호강교),7.19,2094.22,127.3505556,36.6230556,기후에너지환경부
2023-07-15 03:20,3011685,세종시(미호교),5.08,2863.66,127.3163889,36.5825,기후에너지환경부
2023-07-15 03:30,3011635,청주시(팔결교),6.79,1655.91,127.4755556,36.7141667,기후에너지환경부
2023-07-15 03:30,3011665,청주시(미호강교),7.28,2196.20,127.3505556,36.6230556,기후에너지환경부
2023-07-15 03:30,3011685,세종시(미호교),5.14,2959.53,127.3163889,36.5825,기후에너지환경부
2023-07-15 03:40,3011635,청주시(팔결교),6.86,1698.44,127.4755556,36.7141667,기후에너지환경부
2023-07-15 03:40,3011665,청주시(미호강교),7.38,2313.28,127.3505556,36.6230556,기후에너지환경부
2023-07-15 03:40,3011685,세종시(미호교),5.21,3074.04,127.3163889,36.5825,기후에너지환경부
2023-07-15 03:50,3011635,청주시(팔결교),6.90,1722.90,127.4755556,36.7141667,기후에너지환경부
2023-07-15 03:50,3011665,청주시(미호강교),7.48,2434.39,127.3505556,36.6230556,기후에너지환경부
2023-07-15 03:50,3011685,세종시(미호교),5.29,3208.47,127.3163889,36.5825,기후에너지환경부
2023-07-15 04:00,3011635,청주시(팔결교),7.00,1784.60,127.4755556,36.7141667,기후에너지환경부
2023-07-15 04:00,3011665,청주시(미호강교),7.57,2546.90,127.3505556,36.6230556,기후에너지환경부
2023-07-15 04:00,3011685,세종시(미호교),5.37,3346.75,127.3163889,36.5825,기후에너지환경부
2023-07-15 04:10,3011635,청주시(팔결교),7.09,1840.78,127.4755556,36.7141667,기후에너지환경부
2023-07-15 04:10,3011665,청주시(미호강교),7.69,2702.15,127.3505556,36.6230556,기후에너지환경부
2023-07-15 04:10,3011685,세종시(미호교),5.46,3506.98,127.3163889,36.5825,기후에너지환경부
2023-07-15 04:20,3011635,청주시(팔결교),7.15,1878.56,127.4755556,36.7141667,기후에너지환경부
2023-07-15 04:20,3011665,청주시(미호강교),7.80,2849.82,127.3505556,36.6230556,기후에너지환경부
2023-07-15 04:20,3011685,세종시(미호교),5.55,3672.23,127.3163889,36.5825,기후에너지환경부
2023-07-15 04:30,3011635,청주시(팔결교),7.24,1935.73,127.4755556,36.7141667,기후에너지환경부
2023-07-15 04:30,3011665,청주시(미호강교),7.92,3016.87,127.3505556,36.6230556,기후에너지환경부
2023-07-15 04:30,3011685,세종시(미호교),5.64,3842.58,127.3163889,36.5825,기후에너지환경부
2023-07-15 04:40,3011635,청주시(팔결교),7.33,1993.50,127.4755556,36.7141667,기후에너지환경부
2023-07-15 04:40,3011665,청주시(미호강교),8.04,3190.23,127.3505556,36.6230556,기후에너지환경부
2023-07-15 04:40,3011685,세종시(미호교),5.76,4077.76,127.3163889,36.5825,기후에너지환경부
2023-07-15 04:50,3011635,청주시(팔결교),7.36,2012.89,127.4755556,36.7141667,기후에너지환경부
2023-07-15 04:50,3011665,청주시(미호강교),8.15,3354.79,127.3505556,36.6230556,기후에너지환경부
2023-07-15 04:50,3011685,세종시(미호교),5.88,4322.31,127.3163889,36.5825,기후에너지환경부
2023-07-15 05:00,3011635,청주시(팔결교),7.43,2058.38,127.4755556,36.7141667,기후에너지환경부
2023-07-15 05:00,3011665,청주시(미호강교),8.27,3540.58,127.3505556,36.6230556,기후에너지환경부
2023-07-15 05:00,3011685,세종시(미호교),6.00,4576.42,127.3163889,36.5825,기후에너지환경부
